customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_probability,CLV
2278,1,0,1,0,58,1,2,0,2,2,2,0,2,2,2,1,2,86.1,4890.5,No,0.04,4993.799999999999
5968,0,1,1,1,65,1,2,1,0,0,2,2,2,2,1,1,0,103.9,6767.1,No,0.155,6753.5
2642,1,0,1,0,66,1,2,1,0,2,0,2,2,2,1,1,2,104.05,6890,Yes,0.695,6867.3
365,0,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,109.55,8165.1,No,0.005,7887.599999999999
4241,0,0,0,0,66,1,0,0,2,2,2,0,0,0,2,1,0,61.15,4017.45,No,0.005,4035.9
3827,0,1,0,0,66,1,2,0,2,2,0,2,0,0,1,1,1,63.85,4174.35,No,0.03,4214.1
4956,1,0,0,0,49,1,2,1,0,2,0,0,2,2,0,0,2,98.7,4920.55,No,0.15,4836.3
1567,1,1,1,0,60,1,2,1,0,0,0,2,2,2,0,1,2,99.0,6017.9,No,0.205,5940.0
1275,0,0,1,1,64,1,2,0,2,2,2,2,2,2,2,1,3,90.6,5817.45,No,0.005,5798.4
3892,1,0,1,0,66,1,0,0,2,2,2,2,2,2,2,1,0,85.9,5595.3,No,0.0,5669.400000000001
140,0,0,0,0,60,1,2,1,0,0,2,0,0,0,1,1,0,79.2,4765,No,0.025,4752.0
4934,1,1,1,0,70,1,2,0,2,2,2,2,2,2,2,1,1,88.55,6306.5,No,0.005,6198.5
1679,1,1,0,0,67,1,2,1,0,0,2,0,2,2,0,1,1,101.4,6841.05,No,0.165,6793.8
2520,0,0,1,1,66,1,2,1,2,2,2,0,2,2,2,0,0,109.25,7082.5,No,0.03,7210.5
967,1,0,1,0,57,1,2,1,0,0,2,2,2,2,2,0,2,107.95,5969.85,No,0.06,6153.150000000001
194,0,0,1,1,61,1,2,1,0,2,0,0,2,2,0,1,2,99.15,6010.05,Yes,0.235,6048.150000000001
3166,1,1,1,0,70,1,2,1,0,2,2,0,2,2,0,1,2,102.95,7101.5,Yes,0.825,7206.5
3723,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,90.15,6716.45,No,0.02,6490.8
5611,1,1,0,0,67,1,2,1,2,2,2,2,2,2,2,1,1,116.1,7839.85,No,0.16,7778.7
2209,0,0,0,0,60,1,0,1,2,0,2,2,2,2,0,1,0,104.95,6236.75,No,0.08,6297.0
4358,1,0,0,0,71,0,1,0,2,2,2,2,2,0,2,0,0,53.95,3888.65,No,0.01,3830.4500000000003
5503,0,0,1,1,72,1,2,1,2,2,0,0,2,0,2,1,2,95.1,6843.15,No,0.025,6847.2
184,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,63.8,4684.3,No,0.0,4593.599999999999
6639,0,0,1,0,72,1,0,0,2,2,2,2,2,2,2,0,3,85.1,6155.4,No,0.005,6127.2
3068,1,0,0,0,54,1,0,1,2,0,2,0,2,0,0,0,3,89.8,4667,No,0.155,4849.2
2035,0,0,1,1,50,1,0,1,0,0,2,2,2,2,1,0,3,103.05,5153.5,No,0.05,5152.5
62,0,0,1,0,69,1,2,1,2,2,2,2,2,2,2,1,2,116.0,8182.85,No,0.0,8004.0
1298,1,0,1,1,68,1,0,1,2,2,0,2,0,2,2,0,0,95.1,6683.4,No,0.065,6466.799999999999
5486,1,1,1,0,55,1,2,1,0,2,2,2,2,2,2,1,2,113.6,6292.7,No,0.195,6248.0
6626,1,0,1,0,71,1,0,0,2,2,2,2,2,2,2,1,0,86.1,6045.9,No,0.0,6113.099999999999
2337,1,0,0,0,40,1,2,1,0,2,2,0,2,2,0,1,3,102.65,4108.15,No,0.69,4106.0
3765,0,0,1,1,64,1,2,1,0,2,2,0,0,2,1,1,2,92.85,5980.75,No,0.09,5942.4
3748,1,0,1,0,53,1,2,1,0,2,0,2,0,2,1,0,0,97.75,5043.2,No,0.06,5180.75
4372,1,0,1,0,72,1,2,1,2,2,2,0,2,0,2,1,1,97.95,7114.25,No,0.01,7052.400000000001
2372,0,0,1,1,51,1,2,1,0,0,0,2,0,0,0,1,2,80.75,4116.9,No,0.175,4118.25
3609,1,0,1,1,49,1,0,1,0,2,2,0,2,0,0,1,1,90.4,4494.65,No,0.05,4429.6
1962,1,1,1,0,41,1,2,1,0,0,2,0,2,2,0,1,2,99.8,4259.3,Yes,0.845,4091.7999999999997
3995,1,0,0,0,51,1,0,1,0,2,2,0,2,2,0,1,2,99.0,5038.15,No,0.105,5049.0
1092,1,0,0,0,51,1,2,1,0,0,2,0,0,0,0,0,1,80.0,4242.35,Yes,0.715,4080.0
5431,1,0,1,0,59,1,2,1,2,2,2,2,2,2,2,0,2,113.75,6561.25,No,0.06,6711.25
797,0,0,1,1,65,1,2,1,2,0,2,2,2,2,2,0,2,109.3,7337.55,No,0.035,7104.5
6561,0,0,1,1,59,1,2,0,2,2,2,2,2,2,2,0,1,90.3,5194.05,No,0.005,5327.7
6630,1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.25,4478.85,No,0.005,4698.0
401,0,0,1,1,62,1,0,1,0,2,2,0,2,2,0,1,2,100.15,6283.3,Yes,0.745,6209.3
3262,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,89.9,6457.15,No,0.03,6382.900000000001
6878,0,0,0,0,35,1,2,1,2,2,2,2,2,2,2,1,3,113.2,3914.05,No,0.06,3962.0
894,0,0,1,1,55,1,0,1,0,0,0,0,0,0,2,1,1,69.05,3842.6,No,0.07,3797.75
4454,1,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,109.65,7880.25,No,0.015,7894.8
1270,1,1,1,0,69,1,2,1,0,2,0,0,2,0,0,1,2,89.95,6143.15,Yes,0.78,6206.55
4133,1,1,1,0,44,1,2,1,0,0,2,0,2,0,0,1,2,89.2,4040.2,No,0.165,3924.8
1036,1,0,1,1,59,1,0,0,2,2,2,2,2,2,2,1,2,86.75,5186,No,0.0,5118.25
145,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,89.7,6339.3,No,0.0,6458.400000000001
4090,0,0,1,0,68,1,2,1,2,2,2,0,2,2,2,1,0,110.8,7553.6,No,0.05,7534.4
4161,0,1,1,0,67,1,2,1,2,2,0,0,2,2,1,1,2,105.6,7112.15,No,0.07,7075.2
3873,1,1,1,0,72,0,1,0,2,2,2,2,2,2,2,1,1,64.45,4641.1,No,0.0,4640.400000000001
5189,1,0,1,0,71,1,2,1,0,2,2,2,2,2,2,1,1,108.6,7690.9,Yes,0.695,7710.599999999999
6142,0,0,1,0,61,1,2,1,0,0,2,2,2,2,1,1,0,103.3,6518.35,No,0.065,6301.3
3595,0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,0,89.9,6342.7,No,0.0,6382.900000000001
656,1,0,1,1,65,1,2,1,0,0,2,2,2,2,2,1,0,104.1,6700.05,No,0.035,6766.5
4573,0,0,0,1,67,1,2,1,0,2,0,2,2,2,1,1,0,106.6,7244.7,No,0.04,7142.2
1220,1,0,1,0,51,1,2,1,2,2,0,0,0,2,1,1,1,96.4,4911.05,No,0.065,4916.400000000001
6491,1,0,1,1,47,1,2,0,2,2,2,2,2,2,2,1,3,90.5,4318.35,No,0.02,4253.5
6673,0,0,1,1,61,1,2,0,2,2,2,2,0,2,1,1,2,79.4,4820.55,No,0.01,4843.400000000001
3947,1,0,1,0,71,1,2,1,0,2,2,0,2,2,1,1,0,105.7,7472.15,No,0.03,7504.7
4019,0,0,0,0,68,1,0,0,2,2,2,2,2,2,2,1,1,82.45,5646.6,No,0.0,5606.6
2743,0,0,1,0,71,0,1,0,0,2,2,2,2,2,2,1,1,61.4,4310.35,No,0.0,4359.4
5159,0,0,1,0,55,1,2,1,0,2,2,0,2,0,0,1,1,94.45,5073.1,No,0.08,5194.75
1265,0,0,0,0,58,1,2,1,2,0,0,0,0,0,0,1,0,79.8,4526.85,No,0.075,4628.4
3546,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,113.65,8182.75,No,0.005,8182.8
3559,0,0,0,1,43,1,0,1,2,2,0,2,2,2,1,1,1,106.0,4532.3,No,0.155,4558.0
6219,1,0,1,1,72,1,2,1,0,2,2,0,2,2,2,1,2,103.4,7372.65,Yes,0.645,7444.8
6220,1,0,1,0,72,1,2,1,2,2,0,2,0,2,2,1,0,100.55,7325.1,No,0.02,7239.599999999999
6595,0,1,0,0,44,1,0,1,0,2,2,0,0,2,1,0,1,89.15,3990.75,No,0.165,3922.6000000000004
6929,0,1,1,1,70,1,2,1,0,2,2,2,2,2,1,1,2,107.9,7475.85,No,0.07,7553.0
2726,1,0,1,1,68,1,0,0,2,2,0,2,2,2,2,0,0,82.85,5776.45,No,0.01,5633.799999999999
5027,1,0,1,0,70,1,2,1,0,2,2,0,2,0,1,1,0,95.0,6602.9,No,0.03,6650.0
5910,0,1,1,0,72,1,2,0,2,2,2,2,0,2,2,0,0,78.45,5682.25,No,0.005,5648.400000000001
3178,0,0,1,1,41,1,2,1,0,2,2,2,2,2,1,1,0,109.1,4454.25,No,0.075,4473.099999999999
3628,0,0,1,0,64,1,0,0,2,2,2,2,0,2,2,1,3,74.35,4759.55,No,0.02,4758.4
1956,1,0,1,0,52,1,0,1,2,0,0,0,2,0,0,0,2,84.1,4348.65,Yes,0.775,4373.2
874,0,0,1,0,64,1,2,0,2,2,2,2,0,2,2,1,3,81.3,5129.3,No,0.01,5203.2
4644,0,0,1,0,45,1,0,1,0,0,0,2,2,2,2,1,1,95.2,4285.8,No,0.035,4284.0
3677,0,0,1,0,71,1,2,0,0,2,2,2,2,2,2,1,1,83.3,5894.5,No,0.005,5914.3
6033,1,0,1,0,40,1,2,1,0,2,2,0,2,2,1,1,0,106.0,4178.65,No,0.09,4240.0
608,1,0,1,0,54,1,2,1,0,2,2,0,2,2,0,1,2,104.3,5278.15,Yes,0.77,5632.2
3303,0,0,0,0,50,1,2,0,0,2,0,2,2,2,2,1,3,79.6,4024.2,No,0.01,3979.9999999999995
4147,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,0,88.05,6520.8,No,0.005,6339.599999999999
2680,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,117.6,8308.9,No,0.01,8467.199999999999
6380,0,0,1,1,64,1,0,0,2,0,0,2,2,0,1,0,3,65.8,4068,No,0.01,4211.2
371,1,1,0,0,51,1,2,1,0,2,0,0,0,0,1,1,0,79.6,3974.7,No,0.025,4059.6
4865,1,0,0,0,68,1,0,1,0,2,2,0,0,0,1,0,1,79.6,5461.45,No,0.03,5412.799999999999
5822,1,0,1,0,70,1,2,0,2,0,2,2,0,2,2,0,1,77.3,5498.2,No,0.005,5411.0
2486,1,0,1,1,53,1,2,1,0,2,2,0,2,2,1,1,2,105.25,5576.3,No,0.075,5578.25
6242,0,0,1,0,54,1,2,1,2,2,0,0,2,2,1,0,0,106.55,5763.3,Yes,0.24,5753.7
6245,0,0,0,0,72,1,2,1,0,2,2,2,2,2,2,1,0,111.6,8012.75,No,0.005,8035.2
6826,0,1,0,0,37,1,2,1,2,2,0,0,2,2,0,1,0,106.75,4056.75,Yes,0.275,3949.75
3395,0,1,1,1,66,1,2,1,2,2,0,2,2,2,1,1,1,110.6,7210.85,No,0.08,7299.599999999999
5468,1,0,1,1,61,1,0,0,2,2,2,2,2,2,1,0,0,84.9,5264.5,No,0.03,5178.900000000001
1635,0,0,1,1,68,1,0,0,2,2,2,2,2,2,2,1,1,85.0,5607.75,No,0.0,5780.0
471,0,0,1,1,52,1,0,1,0,2,2,2,0,0,0,0,0,85.8,4433.3,No,0.04,4461.599999999999
2993,0,0,1,1,65,1,2,0,0,2,0,2,2,2,2,1,0,79.4,5071.9,No,0.005,5161.0
4470,1,0,1,0,49,1,0,1,0,2,0,0,2,2,2,1,2,94.8,4690.65,No,0.08,4645.2
215,1,0,1,0,60,1,2,1,0,2,2,0,2,2,1,0,0,102.5,6157.6,No,0.12,6150.0
5107,1,0,1,0,67,1,0,0,2,2,0,2,0,2,2,1,1,69.2,4671.65,No,0.005,4636.400000000001
3447,0,0,1,1,72,1,2,0,2,2,2,2,2,0,2,0,0,80.2,5714.2,No,0.0,5774.400000000001
2981,1,0,0,0,68,1,2,1,2,2,2,2,2,2,1,1,1,117.2,8035.95,No,0.425,7969.6
85,1,1,1,0,69,1,2,1,0,2,2,2,2,2,2,1,2,109.95,7634.25,No,0.09,7586.55
151,0,0,1,1,48,1,2,0,0,2,0,2,2,2,2,0,2,79.65,3870.3,No,0.01,3823.2000000000003
6794,1,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,0,107.35,7051.95,No,0.1,7085.099999999999
4734,1,0,1,0,63,1,0,0,2,2,0,2,2,0,1,0,1,70.8,4448.8,No,0.035,4460.4
6665,1,0,1,0,66,1,2,1,0,2,2,0,0,2,1,0,2,95.3,6273.4,No,0.32,6289.8
5876,1,1,0,0,51,1,2,1,0,0,2,0,2,2,0,1,2,97.8,4913.3,Yes,0.87,4987.8
221,0,0,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,106.3,4443.45,Yes,0.875,4358.3
6124,0,0,1,1,68,1,2,0,2,2,2,2,2,2,2,0,1,88.0,6161.9,No,0.0,5984.0
917,0,0,1,0,72,1,2,1,0,2,2,0,2,2,1,1,2,101.35,7323.15,No,0.06,7297.2
1469,0,1,0,0,71,1,2,1,0,2,2,0,2,2,1,1,2,105.9,7521.95,No,0.06,7518.900000000001
6257,0,0,1,0,68,1,2,1,0,2,2,2,0,0,2,0,1,90.2,6297.65,No,0.015,6133.6
6103,0,1,0,0,64,1,2,0,0,2,2,2,0,2,0,0,1,74.65,4869.35,No,0.07,4777.6
5046,1,0,0,0,52,1,2,0,2,2,2,2,2,2,2,1,3,89.25,4652.4,No,0.005,4641.0
944,0,0,0,0,46,1,2,1,0,2,2,0,0,2,1,1,2,94.15,4408.45,No,0.135,4330.900000000001
1994,1,1,0,0,57,1,2,1,0,2,0,2,2,2,0,1,0,104.9,5913.95,No,0.3,5979.3
4072,1,0,1,0,72,1,0,0,2,2,2,2,2,2,2,0,3,84.45,6033.1,No,0.0,6080.400000000001
1020,0,0,1,0,58,1,2,0,2,0,0,2,0,2,1,1,2,68.4,3972.25,No,0.07,3967.2000000000003
3268,1,0,1,0,62,1,2,1,0,0,2,2,2,2,2,1,0,107.6,6912.7,No,0.165,6671.2
4817,1,0,0,0,62,1,2,1,2,2,2,0,0,0,0,0,0,90.7,5586.45,No,0.04,5623.400000000001
3956,0,0,1,1,58,1,0,1,2,2,0,0,2,2,1,0,1,99.25,5846.65,No,0.03,5756.5
1124,0,0,1,0,68,1,2,0,2,2,2,2,2,2,2,1,2,91.7,6424.7,No,0.0,6235.6
2160,0,0,1,1,61,1,2,1,2,2,2,0,0,2,1,1,1,100.7,6018.65,No,0.08,6142.7
512,0,0,1,1,64,1,2,1,2,0,0,2,0,0,0,1,0,86.8,5327.25,No,0.105,5555.2
3363,0,1,1,0,70,1,2,1,2,2,2,2,2,2,2,1,2,113.65,7714.65,No,0.085,7955.5
5013,1,1,1,0,53,1,2,1,0,2,0,0,2,2,0,1,2,101.9,5549.4,Yes,0.49,5400.700000000001
1112,0,0,1,1,68,1,2,1,0,0,0,0,2,0,1,1,2,83.0,5685.8,Yes,0.7,5644.0
2916,1,0,1,0,54,1,2,1,2,2,2,0,2,2,0,0,2,109.55,6118.95,No,0.12,5915.7
721,1,0,1,1,69,1,0,1,0,2,0,2,2,0,2,1,3,92.15,6480.9,No,0.035,6358.35
4763,0,0,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,97.0,7104.2,No,0.0,6984.0
1238,0,0,0,0,70,0,1,0,2,0,2,2,2,2,2,1,0,58.35,4214.25,No,0.01,4084.5
6172,1,1,1,0,51,1,2,1,2,0,2,0,2,0,0,1,0,93.8,4750.95,Yes,0.75,4783.8
6597,1,0,0,1,53,1,0,1,2,2,2,0,0,2,1,0,2,95.95,5036.9,No,0.045,5085.35
5796,0,0,1,0,70,1,2,0,2,2,2,2,2,2,2,1,1,94.8,6859.05,No,0.015,6636.0
1153,1,0,0,0,61,1,2,1,2,2,2,0,2,2,1,1,2,107.75,6521.9,No,0.11,6572.75
625,1,1,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,104.15,7689.95,Yes,0.665,7498.8
2443,0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,1,90.55,6239.05,No,0.0,6429.05
4248,1,1,1,0,40,1,0,1,2,2,2,2,2,0,1,1,1,98.15,4116.8,No,0.03,3926.0
5003,0,0,1,0,46,1,2,1,0,2,0,2,2,2,1,1,2,103.15,4594.65,No,0.27,4744.900000000001
1342,0,0,0,0,58,1,2,1,2,2,2,0,2,2,1,1,2,107.75,6332.75,No,0.425,6249.5
3882,0,0,1,1,52,1,2,1,0,2,2,0,2,0,1,1,1,95.7,4976.15,No,0.02,4976.400000000001
58,1,1,1,0,70,1,2,1,0,2,2,0,2,2,1,1,2,104.8,7308.95,No,0.1,7336.0
3836,1,1,1,0,65,1,0,1,0,0,0,0,0,0,1,1,0,70.95,4555.2,No,0.015,4611.75
211,0,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,97.65,6982.5,No,0.045,6835.5
296,0,0,0,0,67,1,2,0,2,0,2,2,2,2,2,1,3,85.25,5714.2,No,0.015,5711.75
1828,0,0,1,0,48,1,0,1,0,0,2,2,2,2,0,1,1,100.05,4834,No,0.12,4802.4
3408,0,1,0,0,56,1,2,1,0,2,2,0,2,2,0,0,2,104.75,5841.35,No,0.14,5866.0
5376,1,0,1,0,42,1,2,1,0,0,2,2,2,2,0,1,0,106.15,4512.7,Yes,0.89,4458.3
2793,1,1,1,1,65,1,2,1,2,2,0,0,0,0,0,1,2,85.75,5688.45,No,0.125,5573.75
2638,1,1,1,0,65,1,2,1,2,0,0,0,2,2,1,1,2,100.75,6674.65,No,0.04,6548.75
1749,1,0,0,0,47,1,2,1,2,2,0,0,2,0,1,0,0,94.8,4535.85,No,0.07,4455.599999999999
3860,0,0,1,0,58,1,2,1,0,2,2,0,0,2,1,1,2,94.3,5610.15,No,0.075,5469.4
5887,0,0,1,1,59,1,2,0,2,0,2,2,2,0,2,1,3,76.45,4519.5,No,0.005,4510.55
6907,1,0,0,0,66,1,2,1,0,2,0,2,2,2,1,1,2,104.25,6860.6,No,0.22,6880.5
1625,0,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,113.65,7939.25,No,0.05,7955.5
4960,1,0,1,1,60,1,2,1,2,0,2,2,2,2,2,1,2,110.6,6586.85,No,0.13,6636.0
514,1,0,1,0,70,1,0,1,2,2,2,2,2,2,1,1,0,109.5,7534.65,Yes,0.715,7665.0
250,0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,112.1,7965.95,No,0.0,8071.2
4155,0,1,1,0,50,1,2,1,0,2,2,0,2,0,0,1,2,95.05,4888.7,Yes,0.41,4752.5
1465,0,0,0,1,46,1,0,1,2,2,0,2,2,2,1,1,0,105.2,4822.85,Yes,0.18,4839.2
2518,1,0,1,1,64,1,2,1,0,2,2,2,2,2,2,1,1,109.2,6741.15,No,0.03,6988.8
6361,1,0,1,1,71,1,0,1,2,2,2,2,2,0,2,0,1,100.2,7209,No,0.015,7114.2
716,0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,0,108.65,7726.35,No,0.025,7822.8
581,1,0,1,0,72,1,2,1,2,2,2,2,0,2,2,0,0,105.6,7581.5,No,0.025,7603.2
4397,0,0,0,0,50,1,2,1,0,0,0,0,2,2,0,1,2,95.7,4729.75,No,0.735,4785.0
5815,1,0,1,0,71,1,2,0,2,0,2,2,2,2,2,0,2,83.2,6126.1,No,0.03,5907.2
1075,1,1,1,0,70,1,2,0,2,2,2,2,2,2,2,0,1,90.05,6333.4,No,0.02,6303.5
456,1,0,0,0,71,1,2,1,2,0,0,2,0,2,1,0,1,97.65,6687.85,No,0.195,6933.150000000001
4885,1,0,1,1,61,1,0,0,2,2,2,2,0,0,2,1,0,68.05,4158.25,No,0.0,4151.05
4967,1,0,0,0,68,1,2,1,2,2,2,0,0,2,2,1,0,102.1,7149.35,No,0.04,6942.799999999999
5543,1,0,0,0,63,1,2,1,0,2,0,0,0,2,1,0,1,90.45,5825.5,No,0.03,5698.35
6804,0,0,0,1,53,1,2,0,0,2,2,2,2,2,1,1,2,84.6,4449.75,No,0.025,4483.799999999999
5573,1,0,1,1,63,1,0,0,2,2,2,2,2,0,2,0,1,74.5,4674.55,No,0.01,4693.5
6072,1,1,1,1,51,1,2,1,0,2,2,0,0,0,0,1,2,84.2,4146.05,Yes,0.8,4294.2
1794,0,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,101.75,7069.3,No,0.06,7122.5
3121,0,0,0,0,61,1,2,1,0,2,2,0,2,2,1,1,2,103.95,6423,No,0.125,6340.95
4028,1,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,1,99.65,4220.35,No,0.03,4085.65
5694,1,0,1,0,69,0,1,0,2,0,2,2,2,2,2,0,0,60.25,4055.5,No,0.005,4157.25
6134,0,1,1,0,69,1,0,1,2,2,0,0,0,2,1,0,1,87.3,6055.55,No,0.13,6023.7
4585,0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,0,0,85.3,6129.2,No,0.0,6141.599999999999
2488,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,90.95,6652.45,No,0.015,6548.400000000001
6708,0,1,1,1,62,1,2,1,0,2,2,0,0,2,0,1,1,96.1,6019.35,No,0.07,5958.2
2274,1,1,0,0,72,1,2,1,2,2,2,2,2,2,2,0,0,113.8,7845.8,No,0.01,8193.6
345,0,1,1,0,60,1,2,1,0,0,2,0,2,2,1,1,1,100.5,6029,No,0.06,6030.0
6618,0,0,1,1,51,1,2,1,0,0,2,0,0,2,1,1,2,90.15,4554.85,No,0.085,4597.650000000001
540,1,0,1,0,67,1,2,1,2,2,2,0,2,2,1,0,1,109.9,7332.4,No,0.095,7363.3
785,0,0,0,0,51,1,0,1,0,0,0,0,2,2,1,0,1,87.55,4475.9,No,0.045,4465.05
1057,1,0,1,0,71,1,2,1,2,2,2,0,2,0,2,1,2,99.0,6994.6,No,0.03,7029.0
2229,0,0,1,1,50,1,2,1,0,0,0,0,2,0,0,1,0,84.4,4116.15,Yes,0.755,4220.0
1768,1,0,0,0,44,1,2,1,2,2,2,0,2,2,0,1,2,111.5,4915.15,No,0.1,4906.0
6588,0,0,1,0,54,1,2,0,0,0,0,0,2,2,1,1,1,70.15,3715.65,Yes,0.05,3788.1000000000004
1167,1,0,0,0,42,1,2,1,0,2,0,0,2,2,0,1,2,101.75,4273.45,Yes,0.955,4273.5
3086,1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,101.0,4680.05,Yes,0.81,4646.0
5451,1,0,1,0,71,1,0,0,2,0,0,2,0,0,2,0,0,54.5,3778.2,No,0.02,3869.5
3767,0,0,0,0,41,1,2,1,0,0,2,0,2,2,0,0,0,98.05,3990.6,No,0.115,4020.0499999999997
789,0,0,1,1,67,1,2,1,2,0,2,2,2,2,2,1,1,108.75,7156.2,Yes,0.075,7286.25
5210,0,0,0,0,59,1,2,1,0,2,2,0,0,0,0,1,2,83.25,4949.1,No,0.16,4911.75
2952,0,0,1,1,68,1,2,0,2,2,2,0,2,0,1,1,1,73.0,5163,No,0.02,4964.0
6487,0,0,1,1,69,1,2,0,2,0,0,2,0,0,2,0,1,61.4,4059.85,No,0.025,4236.599999999999
3430,0,0,1,1,55,1,2,0,2,2,0,2,0,2,1,1,0,75.75,4264.25,No,0.005,4166.25
5183,1,0,1,1,69,1,0,0,2,2,2,0,0,0,2,1,0,59.75,4069.9,No,0.01,4122.75
5991,0,0,1,0,57,1,2,1,2,0,0,0,2,2,0,1,2,99.65,5497.05,No,0.09,5680.05
4496,1,0,0,0,67,1,2,0,2,2,2,2,2,2,1,1,0,88.8,5903.15,No,0.04,5949.599999999999
4804,0,0,1,0,57,1,2,1,0,2,2,0,2,2,0,1,1,104.5,5921.35,Yes,0.715,5956.5
5066,0,1,0,0,72,1,2,1,0,2,2,2,2,2,2,1,0,108.1,7774.05,No,0.01,7783.2
2073,1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,1,1,104.9,7732.65,No,0.01,7552.8
6911,0,0,0,0,41,1,2,1,2,2,2,2,2,0,0,1,2,106.5,4282.4,No,0.14,4366.5
4481,1,0,0,0,48,1,0,0,0,2,2,2,2,2,2,0,1,78.9,3771.5,No,0.0,3787.2000000000003
1731,1,0,1,0,60,1,2,1,2,0,2,2,2,2,0,1,0,109.45,6572.85,No,0.06,6567.0
6591,0,0,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,82.65,5919.35,No,0.005,5950.8
6565,1,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,110.9,8240.85,No,0.035,7984.8
2465,0,0,1,0,55,1,2,1,0,2,0,0,0,0,0,1,1,77.75,4266.4,No,0.115,4276.25
902,1,1,1,1,52,1,2,0,0,2,2,0,2,2,1,1,2,80.85,4079.55,No,0.06,4204.2
1262,1,1,0,0,41,1,2,1,0,0,2,0,2,2,0,1,2,98.4,4187.75,Yes,0.875,4034.4
6083,1,1,1,1,66,1,2,0,2,2,2,2,2,0,2,0,1,79.4,5154.6,Yes,0.61,5240.400000000001
1016,0,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,2,105.2,6936.85,No,0.595,6943.2
1642,0,0,0,0,58,1,0,1,0,0,0,2,2,2,0,1,2,95.3,5817.7,No,0.12,5527.4
1170,1,0,1,0,54,1,0,1,2,2,2,2,2,2,2,0,0,109.75,6110.2,Yes,0.68,5926.5
1922,1,0,0,0,42,1,2,1,0,0,0,2,2,2,0,1,2,100.3,4222.95,No,0.26,4212.599999999999
5645,0,0,0,1,66,1,2,1,2,0,2,2,0,0,2,1,1,90.95,5930.05,No,0.02,6002.7
1738,1,0,1,0,61,1,2,1,0,2,0,2,2,0,2,1,2,94.1,5638.3,Yes,0.065,5740.099999999999
4839,1,0,1,1,69,1,2,1,0,2,2,0,2,2,2,1,2,105.0,7297.75,No,0.15,7245.0
4751,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,88.7,6301.7,No,0.0,6386.400000000001
6228,0,0,1,0,58,1,2,1,2,2,0,2,2,2,2,1,1,109.1,6393.65,No,0.105,6327.799999999999
6653,1,1,1,0,72,1,2,1,2,2,2,2,2,2,0,1,1,112.9,8061.5,No,0.13,8128.8
6389,1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,0,78.85,5763.15,No,0.0,5677.2
5927,1,1,1,0,43,1,2,1,0,2,0,0,2,2,0,1,2,101.0,4388.4,Yes,0.86,4343.0
3219,0,0,1,0,51,1,2,0,0,2,0,2,2,2,1,1,1,78.65,3950.85,No,0.05,4011.15
1599,0,0,1,1,57,1,0,0,2,0,0,0,2,2,1,1,0,70.1,3913.3,Yes,0.02,3995.7
3581,0,0,1,0,58,1,2,1,2,2,2,0,2,2,2,1,0,109.45,6144.55,Yes,0.705,6348.1
4543,1,0,1,0,51,1,0,0,2,2,2,2,2,2,2,1,1,83.25,4089.45,No,0.0,4245.75
144,0,0,1,0,50,1,2,1,2,2,0,2,2,2,0,1,0,109.65,5405.8,No,0.135,5482.5
4756,1,0,1,0,61,1,2,1,0,2,2,2,2,2,0,1,2,114.1,7132.15,No,0.36,6960.099999999999
571,1,0,0,0,47,1,0,0,2,2,2,2,2,2,1,1,0,86.95,4138.9,No,0.02,4086.65
